concepto,prefLabel,writtenRep
plats_a_la_carta_C6783,Plats a la carta. Postres,"sopa de maduixots amb gelat de formatge mascarpone, Erdbeersuppe mit Mascarponeeis, strawberry soup with mascarpone cheese ice cream, sopa de fresones con helado de queso mascarpone, soupe de fraises à la glace de fromage mascarpone, pasticcio di fragoloni con gelato al mascarpone"
plats_a_la_carta_C6784,"Plats a la carta. Sopes, cremes i consomés","sopa de mandonguilles, Fleischbällchensuppe, meatballs soup, sopa de albóndigas, soupe aux boulettes, zuppa con polpette"
plats_a_la_carta_C6785,"Plats a la carta. Sopes, cremes i consomés","sopa de marisc, Meeresfrüchtesuppe, seafood soup, sopa de marisco, soupe aux fruits de mer, zuppa di frutti di mare"
plats_a_la_carta_C6786,"Plats a la carta. Sopes, cremes i consomés","sopa de meló, Melonensuppe, melon soup, sopa de melón, soupe de melon, zuppa di melone"
plats_a_la_carta_C6787,"Plats a la carta. Sopes, cremes i consomés","sopa de meló amb encenalls de pernil ibèric, Melonensuppe mit iberischen Rohschinkenstreifen, melon soup with Iberian cured ham shavings, sopa de melón con virutas de jamón ibérico, soupe de melon aux copeaux de jambon ibérique, zuppa di melone con scaglie di prosciutto iberico"
plats_a_la_carta_C6788,"Plats a la carta. Sopes, cremes i consomés","sopa de meló i menta fresca, Melonensuppe mit frischer Minze, melon soup with fresh mint, sopa de melón y menta fresca, soupe au melon et à la menthe fraîche, zuppa di melone e menta fresca"
plats_a_la_carta_C6789,"Plats a la carta. Sopes, cremes i consomés","sopa de musclos, Miesmuschelsuppe, mussels soup, sopa de mejillones, soupe de moules, zuppa di cozze"
plats_a_la_carta_C679,Plats a la carta. Entrants i amanides,"amanida tèbia d'escamarlans amb vinagreta de taronja, lauwarmer Kaisergranatsalat mit Orangenvinaigrette, Norway lobsters warm salad with orange vinaigrette, ensalada templada de cigalas con vinagreta de naranja, salade tiède de langoustines à la vinaigrette d'orange, insalata tiepida di scampi con vinaigrette all'arancia"
plats_a_la_carta_C6790,"Plats a la carta. Sopes, cremes i consomés","sopa de nous, Walnusssuppe, walnuts soup, sopa de nueces, soupe de noix, zuppa di noci"
plats_a_la_carta_C6791,"Plats a la carta. Sopes, cremes i consomés","sopa de pa, Brotsuppe, bread soup, sopa de pan, soupe de pain, zuppa di pane"
plats_a_la_carta_C6792,"Plats a la carta. Sopes, cremes i consomés","sopa de pa amb tomàquet amb sorbet de menta, Brotsuppe mit Tomate und Minzsorbet, tomato bread soup with mint sorbet, sopa de pan con tomate con sorbete de menta, soupe de pain à la tomate au sorbet de menthe, zuppa di pane con pomodoro e sorbetto di menta"
plats_a_la_carta_C6793,"Plats a la carta. Sopes, cremes i consomés","sopa de pagès, Bauernsuppe, country-style soup, sopa campesina, soupe paysanne, zuppa contadina"
plats_a_la_carta_C6794,"Plats a la carta. Sopes, cremes i consomés","sopa de pasta, Nudelsuppe, pasta soup, sopa de pasta, soupe aux pâtes, pasta in brodo"
plats_a_la_carta_C6795,"Plats a la carta. Sopes, cremes i consomés","sopa de pastanaga, Karottensuppe, carrot soup, sopa de zanahoria, soupe de carottes, zuppa di carote"
plats_a_la_carta_C6796,"Plats a la carta. Sopes, cremes i consomés","sopa de pastor, Hirtensuppe, shepherd's soup, sopa de pastor, soupe de berger, zuppa di pastore"
plats_a_la_carta_C6797,"Plats a la carta. Sopes, cremes i consomés","sopa de peix, Fischsuppe, fish soup, sopa de pescado, soupe de poisson, zuppa di pesce"
plats_a_la_carta_C6798,"Plats a la carta. Sopes, cremes i consomés","sopa de peix amb arròs, Fischsuppe mit Reis, fish soup with rice, sopa de pescado con arroz, soupe de poisson au riz, zuppa di pesce con riso"
plats_a_la_carta_C6799,"Plats a la carta. Sopes, cremes i consomés","sopa de peix amb arròs, llamàntol i camagrocs silvestres, Fischsuppe mit Reis, Hummer und Pilzen, fish soup with rice, lobster and wild mushrooms, sopa de pescado con arroz, bogavante y setas silvestres, soupe de poisson au riz, au homard et aux champignons sauvages, zuppa di pesce con riso, astice e gallinacci selvatici"
plats_a_la_carta_C68,Plats a la carta. Entrants i amanides,"amanida amb patés, Salat mit Pasteten, salad with pâtés, ensalada con patés, salade aux pâtés, insalata con pâtés"
plats_a_la_carta_C680,Plats a la carta. Entrants i amanides,"amanida tèbia d'espàrrecs de marge amb bolets de tardor confitats i làmines de bacallà, lauwarmer Salat mit wildem Spargel, eingelegten Herbstpilzen und Stockfischscheiben, wild asparagus warm salad with pickled autumn wild mushrooms and cod slices, ensalada templada de espárragos trigueros con setas de otoño confitadas y láminas de bacalao, salade tiède d'asperges sauvages aux champignons d'automne confites et aux tranches de morue, insalata tiepida d'asparagi selvatici con funghi autunnali confit e scaglie di baccalà"
plats_a_la_carta_C6800,"Plats a la carta. Sopes, cremes i consomés","sopa de peix de roca, Felsenfischsuppe, rockfish soup, sopa de pescado de roca, soupe de poisson de roche, zuppa di pesce di scoglio"
plats_a_la_carta_C6801,"Plats a la carta. Sopes, cremes i consomés","sopa de peix de roca amb rap, torradetes i salsa rouille, Felsenfischsuppe mit Seeteufel, Mini-Toasts und Sauce Rouille, rockfish soup with angler fish, mini toasts and rouille sauce, sopa de pescado de roca con rape, tostaditas y salsa rouille, soupe au poisson de roche à la lotte de mer, aux mini toasts et à la sauce rouille, zuppa di pesce di scoglio con rana pescatrice, crostini e salsa rouille"
plats_a_la_carta_C6802,"Plats a la carta. Sopes, cremes i consomés","sopa de peix de roca, encenalls de rap i cloïsses, Suppe mit Felsenfisch, Seeteufelstreifen und Venusmuscheln, rockfish, angler fish shavings and clams soup, sopa de pescado de roca, virutas de rape y almejas, soupe au poisson de roche, aux copeaux de lotte de mer et aux palourdes, zuppa di pesce di scoglio, scaglie di rana pescatrice e vongole"
plats_a_la_carta_C6803,"Plats a la carta. Sopes, cremes i consomés","sopa de peix i marisc, Fisch- und Meeresfrüchtesuppe, fish and seafood soup, sopa de pescado y marisco, soupe de poisson et de fruits de mer, zuppa di pesce e frutti di mare"
plats_a_la_carta_C6804,"Plats a la carta. Sopes, cremes i consomés","sopa de peix i marisc amb arròs, Fisch- und Meeresfrüchtesuppe mit Reis, fish and seafood soup with rice, sopa de pescado y marisco con arroz, soupe de poisson et de fruits de mer au riz, zuppa di pesce e frutti di mare con riso"
plats_a_la_carta_C6805,"Plats a la carta. Sopes, cremes i consomés","sopa de peix i marisc amb torradetes, Fisch- und Meeresfrüchtesuppe mit Minitoasts, fish and seafood soup with mini toasts, sopa de pescado y marisco con tostaditas, soupe de poisson et de fruits de mer aux mini toasts, zuppa di pesce e frutti di mare con crostini"
plats_a_la_carta_C6806,"Plats a la carta. Sopes, cremes i consomés","sopa de peix i musclos, Fisch- und Miesmuschelsuppe, fish and mussel soup, sopa de pescado y mejillones, soupe au poisson et aux moules, zuppa di pesce e cozze"
plats_a_la_carta_C6807,"Plats a la carta. Sopes, cremes i consomés","sopa de pera, Birnensuppe, pear soup, sopa de pera, soupe de poire, zuppa di pere"
plats_a_la_carta_C6808,Plats a la carta. Postres,"sopa de pera, ametlles i flors de primavera, Suppe mit Birnen, Mandeln und Frühlingsblumen, pear, almonds and spring flowers soup, sopa de pera, almendras y flores de primavera, soupe de poire, d'amandes et de fleurs de printems, zuppa di pera, mandorle e fiori di primavera"
plats_a_la_carta_C6809,"Plats a la carta. Sopes, cremes i consomés","sopa de pescadors, Fischersuppe, fishermen's soup, sopa de pescadores, soupe des pêcheurs, zuppa dei pescatori"
plats_a_la_carta_C681,Plats a la carta. Entrants i amanides,"amanida tèbia d'espàrrecs naturals amb bacallà i cansalada ibèrica, lauwarmer Salat mit frischem Spargel, Stockfisch und iberischem Speck, warm fresh asparagus salad with cod and streaked bacon, ensalada templada de espárragos naturales con bacalao y panceta ibérica, salade tiède d'asperges fraîches à la morue et au lard maigre, insalata tiepida d'asparagi freschi con baccalà e pancetta iberica"
plats_a_la_carta_C6810,"Plats a la carta. Sopes, cremes i consomés","sopa de pescadors amb perfum de safrà, Fischersuppe mit Safranparfüm, fishermen's soup with saffron perfume, sopa de pescadores al perfume de azafrán, soupe des pêcheurs parfumée au safran, zuppa dei pescatori aromatizzata con zafferano"
plats_a_la_carta_C6811,"Plats a la carta. Sopes, cremes i consomés","sopa de pèsols, Erbsensuppe, peas soup, sopa de guisantes, soupe de petits pois, zuppa di piselli"
plats_a_la_carta_C6812,"Plats a la carta. Sopes, cremes i consomés","sopa de pèsols amb pernil, Erbsensuppe mit Schinken, peas and cured ham soup, sopa de guisantes con jamón, soupe de petits pois au jambon, zuppa di piselli con prosciutto"
plats_a_la_carta_C6813,Plats a la carta. Postres,"sopa de pinya tropical amb gelat de coco, Ananassuppe mit Kokoseis, pineapple soup with coconut ice cream, sopa de piña con helado de coco, soupe d'ananas à la glace à la noix de coco, pasticcio di ananas con gelato al cocco"
plats_a_la_carta_C6814,Plats a la carta. Postres,"sopa de pinya tropical amb gelat de vainilla, Ananassuppe mit Vanilleeis, pineapple soup with vanilla ice cream, sopa de piña con helado de vainilla, soupe d'ananas à la glace à la vanille, pasticcio di ananas tropicale e gelato alla vaniglia"
plats_a_la_carta_C6815,"Plats a la carta. Sopes, cremes i consomés","sopa de pistons, Suppe mit Pasta, pasta soup, sopa de pistones, soupe aux coquillettes, pastina in brodo"
plats_a_la_carta_C6816,"Plats a la carta. Sopes, cremes i consomés","sopa de pollastre, Hühnersuppe, chicken soup, sopa de pollo, soupe de poulet, brodo di pollo"
plats_a_la_carta_C6817,"Plats a la carta. Sopes, cremes i consomés","sopa de pollastre amb ceba, ou dur i pa torrat, Hühnersuppe mit Zwiebel, hartgekochtem Ei und geröstetem Brot, chicken soup with onion, hard-boiled egg and toasted bread, sopa de pollo con cebolla, huevo duro y pan tostado, soupe de poulet à l'oignon, à l'oeuf dur et au pain grillé, brodo di pollo con cipolla, uovo sodo e pane tostato"
plats_a_la_carta_C6818,"Plats a la carta. Sopes, cremes i consomés","sopa de pollastre amb fideus, Hühnersuppe mit Fadennudeln, chicken noodles soup, sopa de pollo con fideos, soupe de poulet aux vermicelles, brodo di pollo con fedelini"
plats_a_la_carta_C6819,"Plats a la carta. Sopes, cremes i consomés","sopa de porros, Lauchsuppe, leeks soup, sopa de puerros, soupe aux poireaux, zuppa di porri"
plats_a_la_carta_C682,Plats a la carta. Entrants i amanides,"amanida tèbia d'espàrrecs verds amb parmesà, lauwarmer Salat mit grünem Spargel und Parmesan, warm salad of green asparagus with Parmesan, ensalada templada de espárragos verdes con parmesano, salade tiède d'asperges vertes au parmesan, insalata tiepida d'asparagi verdi al parmigiano"
plats_a_la_carta_C6820,"Plats a la carta. Sopes, cremes i consomés","sopa de rap, Seeteufelsuppe, angler fish soup, sopa de rape, soupe de lotte de mer, zuppa di rana pescatrice"
plats_a_la_carta_C6821,"Plats a la carta. Sopes, cremes i consomés","sopa de rossinyols, camagrocs i carreretes amb torradeta i ou de guatlla, Pilzsuppe mit geröstetem Brot und Wachtelei, wild mushroom soup with toast and quail egg, sopa de rebozuelos y carrerillas con tostada y huevo de codorniz, soupe de champignons au toast et à l'oeuf de caille, zuppa di gallinacci, gambesecche e marasmi con crostino e uovo di quaglia"
plats_a_la_carta_C6822,"Plats a la carta. Sopes, cremes i consomés","sopa de sèmola, Griessuppe, semolina soup, sopa de sémola, soupe de semoule, semolino in brodo"
plats_a_la_carta_C6823,"Plats a la carta. Sopes, cremes i consomés","sopa de temporada, Suppe der Saison, season soup, sopa de temporada, soupe de saison, zuppa di stagione"
plats_a_la_carta_C6824,"Plats a la carta. Sopes, cremes i consomés","sopa de tirabecs, Erbsensuppe, snow peas soup, sopa de tirabeques, soupe de pois mange-tout, zuppa di taccole"
plats_a_la_carta_C6825,"Plats a la carta. Sopes, cremes i consomés","sopa de tomàquet, Tomatensuppe, tomato soup<b> </b>, sopa de tomate, soupe de tomates, zuppa di pomodoro"
plats_a_la_carta_C6826,"Plats a la carta. Sopes, cremes i consomés","sopa de tomàquet<b> </b>amb gelat de formatge fresc, Tomatensuppe mit Frischkäseeis, tomato soup with fresh cheese ice cream, sopa de tomate con helado de queso fresco, soupe de tomates<b> </b>à la glace de fromage frais, zuppa di pomodoro con gelato di formaggio fresco"
plats_a_la_carta_C6827,"Plats a la carta. Sopes, cremes i consomés","sopa de tomàquet amb pernil i alfàbrega, Tomatensuppe mit Schinken und Basilikum, tomato soup with cured ham and basil, sopa de tomate con jamón y albahaca, soupe de tomates au jambon et au basilic, zuppa di pomodoro con prosciutto e basilico"
plats_a_la_carta_C6828,"Plats a la carta. Sopes, cremes i consomés","sopa de tomàquet i síndria, Tomaten-Wassermelonensuppe, tomato and watermelon soup, sopa de tomate y sandía, soupe de tomate et de pastèque, zuppa di pomodoro e anguria"
plats_a_la_carta_C6829,"Plats a la carta. Sopes, cremes i consomés","sopa de tomàquet, gambes i fonoll, Tomaten-Garnelen-Fenchelsuppe, tomato, shrimps and fennel soup, sopa de tomate, gambas e hinojo, soupe de tomates, de crevettes roses et de fenouil, zuppa di pomodoro, gamberi e finocchio"
plats_a_la_carta_C683,Plats a la carta. Entrants i amanides,"amanida tèbia d'espinacs amb salmó, anxoves i formatge brie, lauwarmer Salat mit Hummer, Bries und Vinaigrette mit Tomaten und Saubohnen, spinach warm salad with salmon, anchovies and brie cheese, ensalada templada de espinacas con salmón, anchoas y queso brie, salade tiède d'épinards au saumon, aux anchois et au fromage brie, insalata tiepida di astice con animelle e vinaigrette di pomodoro e fave"
plats_a_la_carta_C6830,"Plats a la carta. Sopes, cremes i consomés","sopa de trompetes de la mort, Todestrompetensuppe, Horn of plenty mushrooms soup, sopa de trompetas de la muerte, soupe de trompettes de la mort, zuppa di trombette dei morti"
plats_a_la_carta_C6831,"Plats a la carta. Sopes, cremes i consomés","sopa de verdures, Gemüsesuppe, vegetables soup, sopa de verduras, soupe de légumes, zuppa di verdure"
plats_a_la_carta_C6832,"Plats a la carta. Sopes, cremes i consomés","sopa de wonton, Wonton-Suppe, wonton soup, sopa de wonton, soupe won-ton, zuppa di won ton"
plats_a_la_carta_C6833,"Plats a la carta. Sopes, cremes i consomés","sopa de xampinyons, Champignonsuppe, button mushroom soup, sopa de champiñones, soupe de champignons de Paris, zuppa di funghi"
plats_a_la_carta_C6834,Plats a la carta. Postres,"sopa de xocolata blanca amb coulis de xocolata negra, weiße Schokoladensuppe mit schwarzem Schokoladencoulis, white chocolate soup with a dark chocolate coulis, sopa de chocolate blanco con coulis de chocolate negro, soupe au chocolat blanc au coulis de chocolat noir, zuppa di cioccolato bianco con coulis di cioccolato fondente"
plats_a_la_carta_C6835,"Plats a la carta. Sopes, cremes i consomés","sopa del dia, Tagessuppe, soup of the day, sopa del día, soupe du jour, minestra del giorno"
plats_a_la_carta_C6836,"Plats a la carta. Sopes, cremes i consomés","sopa freda d'espàrrecs amb Ricard, kalte Spargelsuppe mit Ricard, cold asparagus soup with Ricard, sopa fría de espárragos con Ricard, soupe froide d'asperges au Ricard, zuppa fredda d'asparagi con Ricard"
plats_a_la_carta_C6837,"Plats a la carta. Sopes, cremes i consomés","sopa freda d'hortalisses amb crostonets, kalte Gemüsesuppe mit Croûtons, cold vegetable soup with croutons, sopa fría de hortalizas con picatostes, soupe de légumes froide et ses croûtons, zuppa fredda d'ortaggi con crostini"
